,user_id,bot_text,cust_text
3318,2061126029," if you want to leave from duquesne say yes or press one, otherwise say no or press three. right the 91a . is this correct? alright i'm sorry but i do not have the schedule for the 91a . the routes i currently cover are the following: 28x, 54c, 56u, 59u, 61a, 61b, 61c, 61d, 61f, 64a, 69a, and 5 oh 1. what can i do for you?",goodbye
3319,2061126029," if you want to leave from duquesne say yes or press one, otherwise say no or press three. right the 91a . is this correct? alright i'm sorry but i do not have the schedule for the 91a . the routes i currently cover are the following: 28x, 54c, 56u, 59u, 61a, 61b, 61c, 61d, 61f, 64a, 69a, and 5 oh 1. what can i do for you? for example, you can say, when is the next 28x from downtown to the airport? or i'd like to go from mckeesport to homestead tomorrow at 10 a.m.. (013): \"";"";"";5;1;0.833333333333333;0;0;0;1;1;0.166666666666667;1;1;0.166666666666667;0;4;1;0.666666666666667;0;0.227255;0.551386666666667;0;none"" where would you like to leave from?",mckeesport corner p a
3320,2061126029," if you want to leave from duquesne say yes or press one, otherwise say no or press three. right the 91a . is this correct? alright i'm sorry but i do not have the schedule for the 91a . the routes i currently cover are the following: 28x, 54c, 56u, 59u, 61a, 61b, 61c, 61d, 61f, 64a, 69a, and 5 oh 1. what can i do for you? for example, you can say, when is the next 28x from downtown to the airport? or i'd like to go from mckeesport to homestead tomorrow at 10 a.m.. (013): \"";"";"";5;1;0.833333333333333;0;0;0;1;1;0.166666666666667;1;1;0.166666666666667;0;4;1;0.666666666666667;0;0.227255;0.551386666666667;0;none"" where would you like to leave from? (015): \"";"";"";6;1;0.857142857142857;0;0;0;1;0;0.142857142857143;1;0;0.142857142857143;0;4;0;0.571428571428571;0;0.212626428571429;0.37845;0;none"" let's procede step by step. which neighborhood do you want to leave from?",duquesne
3321,2061126029, leaving from duquesne . is this correct?,yes
3322,2061126029, leaving from duquesne . is this correct? alright which stop in duquesne are you leaving from?,hello
3323,2061126029," for example, you can say, forbes and murray, downtown, or mckeesport. if you're not sure about the name of the stop, you can say i don't know.",grant
3324,2061126029, leaving from grant . did i get that right?,yes
3325,2061126029, leaving from grant . did i get that right? right where do you want to go?,no
3326,2061126029," for example, you can say, forbes and murray, downtown, or mckeesport.",wanna go downtown pittsburgh
3327,2061126029, going to downtown pittsburgh . is this correct?,yes
3328,2061126029, going to downtown pittsburgh . is this correct? right when do you wanna travel?,hello
3329,2061126029, when would you like to travel?,nine when's the next i'm leaving mckeesport transportation center
3330,2061126029, when do you want to travel?,the next at leaves penn and main out of mckeesport can i leaving
3331,2061126030," welcome to the cmu let's go bus information system. to get help at any time, just say help or press zero. what can i do for you?",the saturday at schedule for the bus going to pittsburgh from west mifflin
3332,2061126030, west mifflin . did i get that right?,yes
3333,2061126030," west mifflin . did i get that right? alright i'm sorry but i do not have the schedule for buses serving west mifflin . currently, i only cover some routes in the following neighborhoods: downtown, oakland, shadyside, squirrel hill, homestead, mckeesport, and the airport. what can i do for you?",the airport
3334,2061126030, leaving from the airport . is this correct?,yes
3335,2061126030, leaving from the airport . is this correct? alright what is your destination?,to downtown pittsburgh than the county airport
3336,2061126030, going to pittsburgh . is this correct?,yes
3337,2061126030, going to pittsburgh . is this correct? alright when are you going to take that bus?,at monday morning
3338,2061126030, at what time do you want to travel?,five five o'clock
3339,2061126030, leaving at 5 a.m. . did i get that right?,no leaving at ten a m
3340,2061126030, leaving at 10 a.m. . is this correct?,yes
3341,2061126030," leaving at 10 a.m. . is this correct? right hold on. i'll look that up. there is a 28x leaving the airport at 10 oh 7 a.m. . it will arrive at liberty avenue at market at 10 49 a.m. . to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye.",when is the next when is
3342,2061126030," to get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. to ask about a different trip, you can say, start a new query. if you are finished, you can say goodbye.",when is the next bus
3343,2061126031," welcome to the cmu let's go bus information system. to get help at any time, just say help or press zero. what can i do for you?",corner repeat trying to get the out 54c coal and franklin
3344,2061126031, the 54c . is this correct?,i need to get
3345,2061126031, the 54c . is this correct? i need you to give me a short answer. the 54c . did i get that right?,right
3346,2061126031, the 54c . is this correct? i need you to give me a short answer. the 54c . did i get that right? alright leaving from coal and franklin . did i get that right?,i not from franklin from
3347,2061126031," if you want to leave from coal and franklin say yes or press one, otherwise say no or press three.",fun fifty
3348,2061126031," if you want to leave from coal and franklin say yes or press one, otherwise say no or press three.",no
3349,2061126031, where do you wanna leave from?,allegheny found south side
3350,2061126031, leaving from south side . is this correct?,yes
3351,2061126031, leaving from south side . is this correct? okay what is your destination?,oakland
3352,2061126031, going to oakland . is this correct?,yes
3353,2061126031, going to oakland . is this correct? right when do you want to travel?,at eight eleven a m
