,user_id,corrected_cust,corrected_bot1_shift,bots_templ_list_shift
3408,2061126032, place_name  to leave from bus_name,which neighborhood do you  placename  to leave from  sep_sent please use shorter answers because i have trouble understanding long senbusnames  sep_sent which neighborhood do you  placename  to leave from  sep_sent , templ_387 templ_1439 templ_335
3409,2061126032, place_name  turtle creek,leaving from  placename    sep_sent did i get that  placename , templ_473 templ_270
3410,2061126032,no,turtle creek   sep_sent is this correct  sep_sent , templ_433 templ_1190
3411,2061126032,yes,turtle creek   sep_sent is this correct  sep_sent  placename im sorry but i do not have the schedule for buses serving turtle creek   sep_sent currently i only cover some routes in the following neighborhoods  placename   placename  shadyside  placename   placename   placename   placename  and the  placename what can i do for you  sep_sent , templ_433 templ_1190 templ_111 templ_681
3412,2061126032,i would like to leave from  direction  side going to  place_name  on repeat the 9 need,leaving from  direction  side   sep_sent did i get that  placename , templ_332 templ_270
3413,2061126032,that's  place_name ,leaving from  direction  side   sep_sent did i get that  placename  placename going to  placename    sep_sent did i get that  placename , templ_332 templ_593 templ_270
3414,2061126032,yes,leaving from  direction  side   sep_sent did i get that  placename  placename going to  placename    sep_sent did i get that  placename al placename when do you wanna travel  sep_sent , templ_332 templ_593 templ_178
3415,2061126032,that's  place_name ,when would you like to travel  sep_sent , templ_1349
3416,2061126032,time_name,leaving at timename  sep_sent did i get that  placename , templ_428 templ_270
3417,2061126032,yes,leaving at timename  sep_sent did i get that  placename  placename just aminute  sep_sent ill look that up  sep_sent there is a busname leaving  direction  busnamenth  placename  at  direction  carson at timename  sep_sent it will arrive at numth  placename  at bigelow at timename  sep_sent   sep_sent to get more information about buses related to this trip you can say when is the next bus or when is the previous bus  sep_sent to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_428 templ_1061 templ_797 templ_164 templ_1423 templ_1345 templ_1270 templ_1218 templ_425
3418,2061126032,now,you can say when is the next bus when is the previous bus  placename  a new query or goodbye, templ_1125
3419,2061126032,i didn't num_th ave new query,to get more information about buses related to this trip you can say when is the next bus or when is the previous bus  sep_sent to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_1040 templ_1218 templ_425
3420,2061126032,what,to get more information about buses related to this trip you can say when is the next bus or when is the previous bus  sep_sent to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_1040 templ_1218 templ_425
3421,2061126032, place_name  a new query the,you can say when is the next bus when is the previous bus  placename  a new query or goodbye, templ_1125
3422,2061126032, place_name  a new query,you can say when is the next bus when is the previous bus  placename  a new query or goodbye, templ_1125
3423,2061126032,i would like to catch the bus_name,the busname   sep_sent is this correct  sep_sent , templ_1409 templ_1190
3424,2061126032,going to  place_name   place_name  c  place_name ,the busname   sep_sent is this correct  sep_sent i need you to give me a short answer  sep_sent the busname   sep_sent is this correct  sep_sent , templ_1409 templ_1190 templ_408 templ_508 templ_1190
3425,2061126032,correct,the busname   sep_sent is this correct  sep_sent i need you to give me a short answer  sep_sent the busname   sep_sent is this correct  sep_sent okaywhere would you like to leave from  sep_sent , templ_1409 templ_1190 templ_408 templ_508 templ_1190 templ_195
3426,2061126032,i'd like to leave from carson  place_name ,leaving from carson  placename    sep_sent is this correct  sep_sent , templ_846 templ_1190
3427,2061126032,correct,leaving from carson  placename    sep_sent is this correct  sep_sent  placename what is your  placename , templ_846 templ_1190 templ_338
3428,2061126032, place_name ,going to  placename    sep_sent is this correct  sep_sent , templ_1240 templ_1190
3429,2061126032,yes,going to  placename    sep_sent is this correct  sep_sent  placename when do you  placename  to travel  sep_sent , templ_1240 templ_1190 templ_956
3430,2061126032,yes,when do you  placename  to travel  sep_sent , templ_943
3431,2061126032, place_name ,leaving at timename  sep_sent did i get that  placename , templ_428 templ_270
3432,2061126032,bus_name on,if you  placename  to leave at timename  sep_sent say yes or press  short_num  otherwise say no or press  short_num   sep_sent , templ_1131 templ_488
3433,2061126032,yes,if you  placename  to leave at timename  sep_sent say yes or press  short_num  otherwise say no or press  short_num   sep_sent placename hold on  sep_sent let me check that for you  sep_sent im sorry but there is no busname between carson  placename  and  placename  at that time  sep_sent to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_1131 templ_488 templ_1360 templ_1282 templ_1363 templ_1218 templ_425
3434,2061126032,yes yes,you can say  placename  a new query or goodbye, templ_734
3435,2061126032,goodbye,end_of_chat,end_of_chat
3436,2061126033,help,welcome to the cmu lets go bus information system  sep_sent to get help at any time just say help or press  short_num   sep_sent what can i do for you  sep_sent i am an automated spoken dialogue system that can give you schedule information for bus routes in pittsburghs  direction  end  sep_sent you can ask me about the following buses busname busname busname busname busname busname busname busname busname busname busname and  short_num   sep_sent what bus schedule information are you looking for  sep_sent for example you can say when is the next busname from  placename  to the  placename  or id like to go from  placename  to  placename  tomorrow at timename  sep_sent , templ_377 templ_1006 templ_858 templ_58 templ_709 templ_334 templ_951
3437,2061126033,bus_name,the busname   sep_sent is this correct  sep_sent , templ_1409 templ_1190
3438,2061126033,bus_name,the busname   sep_sent is this correct  sep_sent , templ_1409 templ_1190
3439,2061126033,yes,the busname   sep_sent is this correct  sep_sent  placename where do you  placename  to leave from  sep_sent , templ_1409 templ_1190 templ_50
3440,2061126033, direction   place_name  in woodstock at vernon,leaving from  direction   placename    sep_sent did i get that  placename , templ_441 templ_270
3441,2061126033,yes,leaving from  direction   placename    sep_sent did i get that  placename okayim sorry but i do not know where  direction   placename  is located  sep_sent try using the closest intersection instead  sep_sent where are you leaving from  sep_sent , templ_441 templ_845 templ_739 templ_1096
3442,2061126033,dtmf_a,for example you can say  direction   placename  forbes and  placename  or  placename , templ_930
3443,2061126033, place_name ,leaving from  placename    sep_sent did i get that  placename , templ_473 templ_270
3444,2061126033,she,if you  placename  to leave from  placename  say yes or press  short_num  otherwise say no or press  short_num   sep_sent , templ_146
3445,2061126033,yes,if you  placename  to leave from  placename  say yes or press  short_num  otherwise say no or press  short_num   sep_sent placename where do you  placename  to go  sep_sent , templ_146 templ_93
3446,2061126033, direction  pittsburgh,going to  direction  pittsburgh   sep_sent did i get that  placename , templ_913 templ_270
3447,2061126033,yes,going to  direction  pittsburgh   sep_sent did i get that  placename alrightwhen do you  placename  to travel  sep_sent , templ_913 templ_929
3448,2061126033,now,i think you  placename  the next bus   sep_sent am i  placename , templ_543 templ_934
3449,2061126033,yes she,if you  placename  the time of the next bus say yes or press  short_num  otherwise say no or press  short_num   sep_sent , templ_639
3450,2061126033,yes,end_of_chat,end_of_chat
3451,2061126034, place_name  bus bus inbound from moon township to  place_name ,moon township   sep_sent is this correct  sep_sent , templ_528 templ_1190
